"File","Sheet","Row","Source","Type","Field","Value","Message"
"dispatch","Sheet1","593","260400092","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000390","Dispatch 260400092 has no matching Sales Order (searched by PBO NCLH30000390, order 251100064, invoice 900004693, chassis MCCJY7PRMTN102971, engine SQRH4J15AGTA60407); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","594","260400093","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000609","Dispatch 260400093 has no matching Sales Order (searched by PBO NCLH30000609, order 251100279, invoice 900004696, chassis MCCJY7PRMTN103031, engine SQRH4J15AGSM60621); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","595","260400094","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000561","Dispatch 260400094 has no matching Sales Order (searched by PBO NCLH30000561, order 251100232, invoice 900004694, chassis MCCJY7PRMTN103096, engine SQRH4J15AGTA60529); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","601","260400100","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000638","Dispatch 260400100 has no matching Sales Order (searched by PBO NCLH30000638, order 251200023, invoice 900004729, chassis MCCJY7PRMTN103140, engine SQRH4J15AGTA60072); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","603","260400102","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000442","Dispatch 260400102 has no matching Sales Order (searched by PBO NCLH30000442, order 251100115, invoice 900004753, chassis MCCJY7PRMTN103091, engine SQRH4J15AGTA60505); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","605","260400104","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000640","Dispatch 260400104 has no matching Sales Order (searched by PBO NCLH30000640, order 251200025, invoice 900004763, chassis MCCJY7PRMTN103197, engine SQRH4J15AGTA60494); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","608","260400108","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000593","Dispatch 260400108 has no matching Sales Order (searched by PBO NCLH30000593, order 251100263, invoice 900004839, chassis MCCJY7PRMTN103060, engine SQRH4J15AGTA60514); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","609","260400109","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000580","Dispatch 260400109 has no matching Sales Order (searched by PBO NCLH30000580, order 251100251, invoice 900004838, chassis MCCJY7PRMTN103187, engine SQRH4J15AGTA60117); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","610","260400110","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000643","Dispatch 260400110 has no matching Sales Order (searched by PBO NCLH30000643, order 251200028, invoice 900004837, chassis MCCJY7PRMTN103135, engine SQRH4J15AGTA60376); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","614","260400114","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000630","Dispatch 260400114 has no matching Sales Order (searched by PBO NCLH30000630, order 251200015, invoice 900004848, chassis MCCJY7PRMTN103210, engine SQRH4J15AGSM60324); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","616","260400116","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000600","Dispatch 260400116 has no matching Sales Order (searched by PBO NCLH30000600, order 251100270, invoice 900004850, chassis MCCJY7PRMTN103291, engine SQRH4J15AGSM61165); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","618","260400118","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000642","Dispatch 260400118 has no matching Sales Order (searched by PBO NCLH30000642, order 251200027, invoice 900004796, chassis MCCJY7PRMTN102985, engine SQRH4J15AGSM60591); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","619","260400119","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000647","Dispatch 260400119 has no matching Sales Order (searched by PBO NCLH30000647, order 251200034, invoice 900004803, chassis MCCJY7PRMTN103278, engine SQRH4J15AGTA60542); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","622","260400122","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000623","Dispatch 260400122 has no matching Sales Order (searched by PBO NCLH30000623, order 251200008, invoice 900004805, chassis MCCJY7PRMTN103038, engine SQRH4J15AGTA60533); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","623","260400123","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000581","Dispatch 260400123 has no matching Sales Order (searched by PBO NCLH30000581, order 251100252, invoice 900004813, chassis MCCJY7PRMTN103011, engine SQRH4J15AGSM60302); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","628","260400232","DISPATCH_WITHOUT_SALES_ORDER","pboNo","","Dispatch 260400232 has no matching Sales Order (searched by chassis LVUGTBCD9SDH78810, engine SQRH4J15BTSL60001); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","633","260400131","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000604","Dispatch 260400131 has no matching Sales Order (searched by PBO NCLH30000604, order 251100274, invoice 900005061, chassis MCCJY7PRMTN103392, engine SQRH4J15AGTA60469); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","634","260400132","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000620","Dispatch 260400132 has no matching Sales Order (searched by PBO NCLH30000620, order 251200005, invoice 900005062, chassis MCCJY7PRMTN103436, engine SQRH4J15AGTA60430); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","637","260400135","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000653","Dispatch 260400135 has no matching Sales Order (searched by PBO NCLH30000653, order 251200036, invoice 900005070, chassis MCCJY7PRMTN103380, engine SQRH4J15AGTA60396); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","640","260400138","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000632","Dispatch 260400138 has no matching Sales Order (searched by PBO NCLH30000632, order 251200017, invoice 900005073, chassis MCCJY7PRMTN103426, engine SQRH4J15AGTA60452); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","655","260400156","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000598","Dispatch 260400156 has no matching Sales Order (searched by PBO NCLH30000598, order 251100268, invoice 900005162, chassis MCCJY7PRMTN103350, engine SQRH4J15AGTA60269); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","656","260300104","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000399","Dispatch 260300104 has no matching Sales Order (searched by PBO NCLH30000399, order 251100072, chassis MCCJY7PRMTN102507, engine SQRH4J15AGSM60555); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","662","260400164","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000622","Dispatch 260400164 has no matching Sales Order (searched by PBO NCLH30000622, order 251200007, invoice 900005249, chassis MCCJY7PRMTN103019, engine SQRH4J15AGTA60058); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","673","260400177","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000608","Dispatch 260400177 has no matching Sales Order (searched by PBO NCLH30000608, order 251100278, invoice 900005327, chassis MCCJY7PRMTN103313, engine SQRH4J15AGTA60694); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","679","260400183","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000637","Dispatch 260400183 has no matching Sales Order (searched by PBO NCLH30000637, order 251200022, invoice 900005414, chassis MCCJY7PRMTN103000, engine SQRH4J15AGSM60309); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","703","260400209","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000636","Dispatch 260400209 has no matching Sales Order (searched by PBO NCLH30000636, order 251200021, invoice 900005549, chassis MCCJY7PRMTN103015, engine SQRH4J15AGTA60266); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","720","260400226","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000648","Dispatch 260400226 has no matching Sales Order (searched by PBO NCLH30000648, order 251200038, invoice 900005566, chassis MCCJY7PRMTN101650, engine SQRH4J15AGSL60930); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","728","260500003","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000603","Dispatch 260500003 has no matching Sales Order (searched by PBO NCLH30000603, order 251100273, invoice 900005694, chassis MCCJY7PRMTN103435, engine SQRH4J15AGTA60586); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","730","260500005","DISPATCH_WITHOUT_SALES_ORDER","pboNo","","Dispatch 260500005 has no matching Sales Order (searched by chassis LNNABDCX9SD459771, engine SH50327); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","762","260600123","DISPATCH_WITHOUT_SALES_ORDER","pboNo","","Dispatch 260600123 has no matching Sales Order (searched by chassis LNNABDCX8SD459762, engine SH50312); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","783","260500049","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000488","Dispatch 260500049 has no matching Sales Order (searched by PBO NCLH30000488, order 251100161, invoice 900006276, chassis MCCJY7PRMTN103556, engine SQRH4J15AGTC60110); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
